,node id,x,y,issue
0,12234207233,-276.0246384761194,54.10127252577663,False
1,12289740806,-276.27943275890703,28.386470151803344,False
2,12289740827,-303.6548299385089,28.34194235575665,False
3,12289930219,-181.90063393678926,28.55344938757167,False
4,12289740803,-365.6747552235882,-52.899022026188135,False
5,12289930206,-181.96807948170056,-52.732042789628835,False
6,8211131582,-169.02602885667739,-52.14204948785754,False
7,12138667076,-182.3427769510635,-59.544795627485385,False
8,12289930215,-181.9156218347118,13.31381109943139,False
9,12234207236,-160.16818065836003,95.80155377622039,False
10,8180128498,-161.1798638277699,96.85908893766842,False
11,12234373983,23.94316835299546,96.25796368906063,False
12,12289930220,-160.55037207774922,61.21458798754159,False
13,8180128496,-161.2023456757187,103.42693889529072,False
14,8180427222,-169.58058111282548,97.10399181790265,False
15,12234374525,26.745905431711055,61.87137298140548,False
16,8152519736,27.420360876564384,95.43419945468257,False
17,67507083,-169.34826868011655,61.181192139122366,False
18,12289930216,-160.37801124099028,28.55344938757167,False
19,12289740811,-363.2841853633018,28.664768878083894,False
20,8211131575,-182.30530720519218,21.351078333713325,False
21,12289740810,-181.80321259390294,95.05571318630824,False
22,8211109600,-169.08598045049752,28.553449388362647,False
23,8211109606,-265.7804096390292,95.11137293393726,False
24,8180427227,-180.8140112735068,97.42681834181185,False
25,3877240631,-265.58556695538635,103.18203601584746,False
26,12229036168,-363.4790280469445,95.11137293393726,False
27,8180427223,-181.76574284590166,103.43807084450013,False
28,12289740813,-365.84711606034716,12.389859324541503,False
29,12289740826,-303.1227595303096,13.157963812081507,False
30,8211131573,-196.1091620108151,13.291547200221586,False
31,12234207240,-160.3929991399778,111.41967833352597,False
32,8180128499,-161.23232147369373,110.4289348657525,False
33,12234207294,-160.3630233430677,118.98940370813116,False
34,12234374527,-146.0270981281805,110.41780291812502,False
35,8180427225,-169.58807506178678,110.92987257384846,False
36,4840623137,-169.59556901074805,118.91148006366524,False
37,8180128492,-160.14569880828134,175.94045519829754,False
38,4840623139,-146.0270981281805,103.32675135319694,False
39,12234373974,23.276206856038463,110.97440037068613,False
40,12234207255,-181.630851758209,257.84933652252465,False
41,8211036820,-181.90063393678926,191.0465100967158,False
42,12229108443,-212.11623794310796,191.00198230146006,False
43,8211036827,-169.50564161788796,190.95745450620436,False
44,5443848814,-181.8481762898005,182.6307565972234,False
45,12234207254,-159.875916629701,258.1276352503872,False
46,12234373987,23.463555591784896,190.8572669633196,False
47,5443848984,-196.2740288975478,0.8237642312141703,False
48,5443848985,-196.00424671896752,21.39560612976002,False
49,12291287068,426.36075751581836,-146.30720675165,False
50,12291287078,242.39179354218183,-147.57624894570398,False
51,12291350409,242.6315999238521,-180.81624889665383,False
52,12291287074,242.16697505949912,-99.21906214475356,False
53,12291287075,242.42926329124802,-133.20490268561554,False
54,67507285,633.3586280116671,-98.85170782558866,False
55,8151412052,426.3082998698946,-133.01565954984645,False
56,1424516502,633.5984343933371,-139.40539832170003,False
57,12291196051,51.445962673458666,-133.5388611571522,False
58,12291196082,226.57956029566165,-99.21906214396259,False
59,12291196083,51.408492927587325,-98.8851036732169,False
60,8933228029,51.42348082550988,-139.4499261185377,False
61,12291196055,51.92557543679914,-140.77462805705687,False
62,12291287081,226.38471760988898,-148.5447285158496,False
63,67507322,234.85288043985588,-180.77172109981618,False
64,8151412059,242.8714063055223,-213.98945715234717,False
65,67507314,633.5309888505558,-180.6492696608855,False
66,12291196047,51.363529229559845,-148.767367498456,False
67,8022360518,226.69946348543186,-214.46813096360623,False
68,12291196054,51.378517128547365,-143.78025431116941,False
69,12291196044,51.61832351021759,-217.27338213036737,False
70,12291196070,51.985527030619274,-52.05299389655512,False
71,8190794251,224.69857899349586,-58.8212189352011,False
72,12291196081,225.80018955789578,-17.989229713600146,False
73,8190794250,234.0585218031025,-50.82847949775683,False
74,12291196080,49.19777785195615,-18.723938351929956,False
75,8190794227,44.33420468748446,-51.31828525664337,False
76,8939087815,229.2623941835421,-58.7766911391544,False
77,8022360497,225.6353226700981,15.31756193102425,False
78,8939087816,234.08849760214244,-54.30164760996418,False
79,8069007421,428.18928116993044,-50.53904882147589,False
80,8190794252,242.50420278299072,-58.79895503678227,False
81,12291350405,241.58994095646713,-17.944701917553452,False
82,8939087814,238.47995195329992,-58.743295293108105,False
83,60412698,633.5834464943497,-57.841607416637046,False
84,12291287094,241.44755591661828,13.469658385990304,False
85,67507255,632.9689426433165,-17.421500309456718,False
86,8151412051,428.7063636791423,-65.01058262524006,False
87,12291196058,51.378517128547365,-65.83434685566326,False
88,8069007411,227.34394313656998,17.26565302131586,False
89,12291196079,46.32759522832923,15.51793701600277,False
90,12291287093,242.69904546982835,15.751707946236625,False
91,12291636436,424.86946158200305,16.00774277409834,False
92,8069007415,241.65738650137848,22.597856630930455,False
93,8939087790,237.71556911239165,22.56446078330221,False
94,53178606,632.369426690206,23.09879433823544,False
95,12291287100,241.6498925502873,29.644380396647946,False
96,8211036828,-169.41571422502787,175.84026765620376,False
97,8184427036,-160.18316855734753,182.79773583061885,False
98,12291636438,426.2558422229058,30.445880731025227,False
99,12243195489,241.21524348603927,62.70626916341101,False
100,67507090,632.174584006563,62.87324839917934,False
101,12289738891,-365.8096463144758,-133.14924293798654,False
102,8210553725,-181.7732367959279,-141.6985798303648,False
103,12229036177,-365.42745489295663,111.13024765882697,False
104,12229108441,-211.96635895429785,110.41780291654308,False
105,67507057,-212.90310263090004,142.85630253390661,False
106,8180427235,-183.3544601204734,110.45119876338035,False
107,8022282557,-160.50540838185162,-59.13291350990087,False
108,7960032575,-159.32885832357914,-66.02358999143236,False
109,8022282556,-159.29888252666908,-141.6206561890628,False
110,12289920993,-159.78598923684092,-133.7392362405488,False
111,12291196049,39.34323438108647,-148.7228397024093,False
112,12291196053,39.200849343367516,-133.69470844529306,False
113,8210534014,-169.01104095875485,-133.48320141031417,False
114,12289930221,-160.1981564552701,-99.56415256708159,False
115,12291196062,38.57885154337304,-66.13490948115361,False
116,12291196067,36.01592084632769,-51.852618811576605,False
117,12289930201,-160.2131443542576,-68.9067648026594,False
118,8022282558,-160.01080772058862,21.84088409101792,False
119,53184243,-168.95108936280482,21.30655053687566,False
120,7960032581,-159.6510981491482,15.284166084977945,False
121,12291196076,30.492880133860282,15.495673116792966,False
122,12291196077,29.436233267487857,28.83174811464319,False
123,12289930212,-160.5129023308129,14.204367023529144,False
124,8190837055,225.00583092007741,103.7942932152466,False
125,12234373981,39.613016561796684,96.52513046534078,False
126,12234373979,39.185861445444964,111.00779621752339,False
127,8190837056,233.84869122047223,110.97440036989515,False
128,5443848975,233.3241147612342,158.80838556512174,False
129,12243195488,225.23064940382508,158.69706607381855,False
130,8190837057,241.2527132329755,103.77202931682775,False
131,12243636567,426.4132151606772,96.88135283529627,False
132,12243636559,427.597259167911,112.55513714023087,False
133,8190837065,225.08826436397624,183.23188184424927,False
134,53142718,233.64635458467336,183.2541457426681,False
135,8190794224,39.62051051075796,183.10943040452761,False
136,8190788913,225.26062520073518,190.95745450541338,False
137,8192408352,241.29767692993806,183.24301379504064,False
138,8192408351,233.62387273672456,191.06877399671654,False
139,12234373990,39.388198079113955,175.77347596173823,False
140,12234373993,39.23831909136877,191.0242462006699,False
141,12243195468,224.45877261395557,257.7491489812219,False
142,8192408347,240.91548551054885,192.42687178444592,False
143,12243195457,242.2793843024379,190.97971840304123,False
144,12243195470,241.03538870031906,258.1387671988056,False
145,8192408346,426.38323936376713,190.84613501490114,False
146,4414012024,-113.40593636365283,182.81999972903768,False
147,8180427236,-181.6533336050928,112.51060934418419,False
148,8180427233,-181.80321259390294,175.7066842672727,False
149,8180427232,-364.15348349499266,175.65102452280757,False
150,12229108442,-212.2811048287757,175.69555231885425,False
151,60002789,633.2387248218968,182.68641633852468,False
152,9146790568,30.97249289507085,175.6844203672719,False
153,9146790569,30.979986844032123,190.93519060699455,False
154,12234374502,39.68046210457809,258.06084355513065,False
155,8190794225,26.543568795912158,111.66458121296922,False
156,8184378357,31.489575404282668,111.75363680743553,False
157,9146790566,26.970723912263878,103.69410567236186,False
158,8190794226,35.588765728911014,111.83156044873756,False
159,12234373986,23.411097944796133,175.62876062359777,False
160,9146790567,36.30818487179183,103.70523762157127,False
161,8152519737,36.99762821776256,96.01306080724443,False
162,8933228037,44.551529219076,-53.834105749496466,False
163,12289930222,33.29561721044597,-18.75733419955821,False
164,9146790570,23.441073741706198,183.1539582013653,False
165,12234373994,23.34365240201473,259.630448375466,False
166,8210553727,-180.82899917142933,-146.6856930200243,False
167,3877240632,-266.0801676166495,84.83658393150084,False
168,3877240635,-265.7804096390292,66.34641651138669,False
169,3877240638,-250.00564613838034,66.1460414279901,False
170,8211022340,-212.49842936249715,417.34790293151144,False
171,8211036821,-367.45831518180273,190.76821137122622,False
